timestamp,action,package,version
2025-08-05 16:51:22, installed, libmagic-mgc                                 , 1:5.45-3build1
2025-08-05 16:51:22,installed,libntfs-3g89t64,1:2022.10.3-1.2ubuntu3
2025-08-05 16:51:22, installed, libntfs-3g89t64                              , 1:2022.10.3-1.2ubuntu3
2025-08-05 16:51:22,installed,libref-array1t64,0.6.2-2.1build1
2025-08-05 16:51:22, installed, libref-array1t64                             , 0.6.2-2.1build1
2025-08-05 16:51:22,installed,libtwolame0,0.4.0-2build3
2025-08-05 16:51:22, installed, libtwolame0                                  , 0.4.0-2build3
2025-08-05 16:51:22,installed,libvisual-0.4-0,0.4.2-2build1
2025-08-05 16:51:22, installed, libvisual-0.4-0                              , 0.4.2-2build1
2025-08-05 16:51:22,installed,libvte-2.91-common,0.76.0-1ubuntu0.1
2025-08-05 16:51:22, installed, libvte-2.91-common                           , 0.76.0-1ubuntu0.1
2025-08-05 16:51:22,installed,libwmflite-0.2-7,0.2.13-1.1build3
2025-08-05 16:51:22, installed, libwmflite-0.2-7                             , 0.2.13-1.1build3
2025-08-05 16:51:22,installed,mobile-broadband-provider-info,20230416-1
2025-08-05 16:51:22, installed, mobile-broadband-provider-info               , 20230416-1
2025-08-05 16:51:22,installed,python3-colorama,0.4.6-4
2025-08-05 16:51:22, installed, python3-colorama                             , 0.4.6-4
2025-08-05 16:51:22,installed,python3-distro,1.9.0-1
2025-08-05 16:51:22, installed, python3-distro                               , 1.9.0-1
2025-08-05 16:51:22,installed,python3-gdbm,3.12.3-0ubuntu1
2025-08-05 16:51:22, installed, python3-gdbm                                 , 3.12.3-0ubuntu1
2025-08-05 16:51:22,installed,python3-jwt,2.7.0-1
2025-08-05 16:51:22, installed, python3-jwt                                  , 2.7.0-1
2025-08-05 16:51:22,installed,yaru-theme-gnome-shell,24.04.2-0ubuntu1
2025-08-05 16:51:22, installed, yaru-theme-gnome-shell                       , 24.04.2-0ubuntu1
2025-08-05 16:51:23,installed,apg,2.2.3.dfsg.1-5build3
2025-08-05 16:51:23, installed, apg                                          , 2.2.3.dfsg.1-5build3
2025-08-05 16:51:23,installed,bc,1.07.1-3ubuntu4
2025-08-05 16:51:23, installed, bc                                           , 1.07.1-3ubuntu4
2025-08-05 16:51:23,installed,cups-common,2.4.7-1.2ubuntu7.3
2025-08-05 16:51:23, installed, cups-common                                  , 2.4.7-1.2ubuntu7.3
2025-08-05 16:51:23,installed,dosfstools,4.2-1.1build1
2025-08-05 16:51:23, installed, dosfstools                                   , 4.2-1.1build1
2025-08-05 16:51:23,installed,fonts-noto-cjk,1:20230817+repack1-3
2025-08-05 16:51:23, installed, fonts-noto-cjk                               , 1:20230817+repack1-3
2025-08-05 16:51:23,installed,fonts-ubuntu,0.869+git20240321-0ubuntu1
2025-08-05 16:51:23, installed, fonts-ubuntu                                 , 0.869+git20240321-0ubuntu1
2025-08-05 16:51:23,installed,fwupd-signed,1.52+1.4-1
2025-08-05 16:51:23, installed, fwupd-signed                                 , 1.52+1.4-1
2025-08-05 16:51:23,installed,gettext-base,0.21-14ubuntu2
2025-08-05 16:51:23, installed, gettext-base                                 , 0.21-14ubuntu2
2025-08-05 16:51:23,installed,gnome-menus,3.36.0-1.1ubuntu3
2025-08-05 16:51:23, installed, gnome-menus                                  , 3.36.0-1.1ubuntu3
2025-08-05 16:51:23,installed,gnome-themes-extra-data,3.28-2ubuntu5
2025-08-05 16:51:23, installed, gnome-themes-extra-data                      , 3.28-2ubuntu5
2025-08-05 16:51:23,installed,hdparm,9.65+ds-1build1
2025-08-05 16:51:23, installed, hdparm                                       , 9.65+ds-1build1
2025-08-05 16:51:23,installed,inetutils-telnet,2:2.5-3ubuntu4
2025-08-05 16:51:23, installed, inetutils-telnet                             , 2:2.5-3ubuntu4
2025-08-05 16:51:23,installed,libaspell15,0.60.8.1-1build1
2025-08-05 16:51:23, installed, libaspell15                                  , 0.60.8.1-1build1
2025-08-05 16:51:23,installed,libbrotli1,1.1.0-2build2
2025-08-05 16:51:23, installed, libbrotli1                                   , 1.1.0-2build2
2025-08-05 16:51:23,installed,libcdio19t64,2.1.0-4.1ubuntu1.2
2025-08-05 16:51:23, installed, libcdio19t64                                 , 2.1.0-4.1ubuntu1.2
2025-08-05 16:51:23,installed,libcollection4t64,0.6.2-2.1build1
2025-08-05 16:51:23, installed, libcollection4t64                            , 0.6.2-2.1build1
2025-08-05 16:51:23,installed,libdbusmenu-glib4,18.10.20180917~bzr492+repack1-3.1ubuntu5
2025-08-05 16:51:23, installed, libdbusmenu-glib4                            , 18.10.20180917~bzr492+repack1-3.1ubuntu5
2025-08-05 16:51:23,installed,libdeflate0,1.19-1build1.1
2025-08-05 16:51:23, installed, libdeflate0                                  , 1.19-1build1.1
2025-08-05 16:51:23,installed,libefivar1t64,38-3.1build1
2025-08-05 16:51:23, installed, libefivar1t64                                , 38-3.1build1
2025-08-05 16:51:23,installed,libexempi8,2.6.5-1build1
2025-08-05 16:51:23, installed, libexempi8                                   , 2.6.5-1build1
2025-08-05 16:51:23,installed,libgdata-common,0.18.1-6build2
2025-08-05 16:51:23, installed, libgdata-common                              , 0.18.1-6build2
2025-08-05 16:51:23,installed,libgdk-pixbuf2.0-common,2.42.10+dfsg-3ubuntu3.2
2025-08-05 16:51:23, installed, libgdk-pixbuf2.0-common                      , 2.42.10+dfsg-3ubuntu3.2
2025-08-05 16:51:23,installed,libglib2.0-bin,2.80.0-6ubuntu3.4
2025-08-05 16:51:23, installed, libglib2.0-bin                               , 2.80.0-6ubuntu3.4
2025-08-05 16:51:23,installed,libglvnd0,1.7.0-1build1
2025-08-05 16:51:23, installed, libglvnd0                                    , 1.7.0-1build1
2025-08-05 16:51:23,installed,libgs-common,10.02.1~dfsg1-0ubuntu7.7
2025-08-05 16:51:23, installed, libgs-common                                 , 10.02.1~dfsg1-0ubuntu7.7
2025-08-05 16:51:23,installed,libibus-1.0-5,1.5.29-2
2025-08-05 16:51:23, installed, libibus-1.0-5                                , 1.5.29-2
2025-08-05 16:51:23,installed,libijs-0.35,0.35-15.1build1
2025-08-05 16:51:23, installed, libijs-0.35                                  , 0.35-15.1build1
2025-08-05 16:51:23,installed,libinih1,55-1ubuntu2
2025-08-05 16:51:23, installed, libinih1                                     , 55-1ubuntu2
2025-08-05 16:51:23,installed,libip6tc2,1.8.10-3ubuntu2
2025-08-05 16:51:23, installed, libip6tc2                                    , 1.8.10-3ubuntu2
2025-08-05 16:51:23,installed,libldacbt-enc2,2.0.2.3+git20200429+ed310a0-4ubuntu2
2025-08-05 16:51:23, installed, libldacbt-enc2                               , 2.0.2.3+git20200429+ed310a0-4ubuntu2
2025-08-05 16:51:23,installed,libmagic1t64,1:5.45-3build1
2025-08-05 16:51:23, installed, libmagic1t64                                 , 1:5.45-3build1
2025-08-05 16:51:23,installed,libmaxminddb0,1.9.1-1build1
2025-08-05 16:51:23, installed, libmaxminddb0                                , 1.9.1-1build1
2025-08-05 16:51:23,installed,libnftnl11,1.2.6-2build1
2025-08-05 16:51:23, installed, libnftnl11                                   , 1.2.6-2build1
2025-08-05 16:51:23,installed,libnghttp2-14,1.59.0-1ubuntu0.2
2025-08-05 16:51:23, installed, libnghttp2-14                                , 1.59.0-1ubuntu0.2
2025-08-05 16:51:23,installed,libpackagekit-glib2-18,1.2.8-2ubuntu1.2
2025-08-05 16:51:23, installed, libpackagekit-glib2-18                       , 1.2.8-2ubuntu1.2
2025-08-05 16:51:23,installed,libpsl5t64,0.21.2-1.1build1
2025-08-05 16:51:23, installed, libpsl5t64                                   , 0.21.2-1.1build1
2025-08-05 16:51:23,installed,libsasl2-modules,2.1.28+dfsg1-5ubuntu3.1
2025-08-05 16:51:23, installed, libsasl2-modules                             , 2.1.28+dfsg1-5ubuntu3.1
2025-08-05 16:51:23,installed,libsensors-config,1:3.6.0-9build1
2025-08-05 16:51:23, installed, libsensors-config                            , 1:3.6.0-9build1
2025-08-05 16:51:23,installed,libsnmp-base,5.9.4+dfsg-1.1ubuntu3.1
2025-08-05 16:51:23, installed, libsnmp-base                                 , 5.9.4+dfsg-1.1ubuntu3.1
2025-08-05 16:51:23,installed,libsysmetrics1,1.7.3ubuntu0.24.04.3
2025-08-05 16:51:23, installed, libsysmetrics1                               , 1.7.3ubuntu0.24.04.3
2025-08-05 16:51:23,installed,libtdb1,1.4.10-1build1
2025-08-05 16:51:23, installed, libtdb1                                      , 1.4.10-1build1
2025-08-05 16:51:23,installed,libtotem-plparser-common,3.26.6-1build5
2025-08-05 16:51:23, installed, libtotem-plparser-common                     , 3.26.6-1build5
2025-08-05 16:51:23,installed,libtss2-mu-4.0.1-0t64,4.0.1-7.1ubuntu5.1
2025-08-05 16:51:23, installed, libtss2-mu-4.0.1-0t64                        , 4.0.1-7.1ubuntu5.1
2025-08-05 16:51:23,installed,libtss2-rc0t64,4.0.1-7.1ubuntu5.1
2025-08-05 16:51:23, installed, libtss2-rc0t64                               , 4.0.1-7.1ubuntu5.1
2025-08-05 16:51:23,installed,libu2f-udev,1.1.10-3build3
2025-08-05 16:51:23, installed, libu2f-udev                                  , 1.1.10-3build3
2025-08-05 16:51:23,installed,libunity-scopes-json-def-desktop,7.1.4+19.04.20190319-6build4
2025-08-05 16:51:23, installed, libunity-scopes-json-def-desktop             , 7.1.4+19.04.20190319-6build4
2025-08-05 16:51:23,installed,libuv1t64,1.48.0-1.1build1
2025-08-05 16:51:23, installed, libuv1t64                                    , 1.48.0-1.1build1
2025-08-05 16:51:23,installed,libwebrtc-audio-processing1,0.3.1-0ubuntu6
2025-08-05 16:51:23, installed, libwebrtc-audio-processing1                  , 0.3.1-0ubuntu6
2025-08-05 16:51:23,installed,libwnck-3-common,43.0-3build4
2025-08-05 16:51:23, installed, libwnck-3-common                             , 43.0-3build4
2025-08-05 16:51:23,installed,libxcb-glx0,1.15-1ubuntu2
2025-08-05 16:51:23, installed, libxcb-glx0                                  , 1.15-1ubuntu2
2025-08-05 16:51:23,installed,libxcb-keysyms1,0.4.0-1build4
2025-08-05 16:51:23, installed, libxcb-keysyms1                              , 0.4.0-1build4
2025-08-05 16:51:23,installed,libxcb-render0,1.15-1ubuntu2
2025-08-05 16:51:23, installed, libxcb-render0                               , 1.15-1ubuntu2
2025-08-05 16:51:23,installed,libxcb-render-util0,0.3.9-1build4
2025-08-05 16:51:23, installed, libxcb-render-util0                          , 0.3.9-1build4
2025-08-05 16:51:23,installed,libxcb-shape0,1.15-1ubuntu2
2025-08-05 16:51:23, installed, libxcb-shape0                                , 1.15-1ubuntu2
2025-08-05 16:51:23,installed,libxmlb2,0.3.18-1
2025-08-05 16:51:23, installed, libxmlb2                                     , 0.3.18-1
2025-08-05 16:51:23,installed,linux-sound-base,1.0.25+dfsg-0ubuntu7
2025-08-05 16:51:23, installed, linux-sound-base                             , 1.0.25+dfsg-0ubuntu7
2025-08-05 16:51:23,installed,m17n-db,1.8.5-1
2025-08-05 16:51:23, installed, m17n-db                                      , 1.8.5-1
2025-08-05 16:51:23,installed,manpages,6.7-2
2025-08-05 16:51:23, installed, manpages                                     , 6.7-2
2025-08-05 16:51:23,installed,perl-openssl-defaults,7build3
2025-08-05 16:51:23, installed, perl-openssl-defaults                        , 7build3
2025-08-05 16:51:23,installed,python3-debconf,1.5.86ubuntu1
2025-08-05 16:51:23, installed, python3-debconf                              , 1.5.86ubuntu1
2025-08-05 16:51:23,installed,python3-olefile,0.46-3
2025-08-05 16:51:23, installed, python3-olefile                              , 0.46-3
2025-08-05 16:51:23,installed,python3-problem-report,2.28.1-0ubuntu3.8
2025-08-05 16:51:23, installed, python3-problem-report                       , 2.28.1-0ubuntu3.8
2025-08-05 16:51:23,installed,unzip,6.0-28ubuntu4.1
2025-08-05 16:51:23, installed, unzip                                        , 6.0-28ubuntu4.1
2025-08-05 16:51:23,installed,wireless-regdb,2024.10.07-0ubuntu2~24.04.1
2025-08-05 16:51:23, installed, wireless-regdb                               , 2024.10.07-0ubuntu2~24.04.1
2025-08-05 16:51:23,installed,x11-common,1:7.7+23ubuntu3
2025-08-05 16:51:23, installed, x11-common                                   , 1:7.7+23ubuntu3
2025-08-05 16:51:24,installed,apport-symptoms,0.25
2025-08-05 16:51:24, installed, apport-symptoms                              , 0.25
2025-08-05 16:51:24,installed,colord-data,1.4.7-1build2
2025-08-05 16:51:24, installed, colord-data                                  , 1.4.7-1build2
2025-08-05 16:51:24,installed,fdisk,2.39.3-9ubuntu6.3
2025-08-05 16:51:24, installed, fdisk                                        , 2.39.3-9ubuntu6.3
2025-08-05 16:51:24,installed,file,1:5.45-3build1
2025-08-05 16:51:24, installed, file                                         , 1:5.45-3build1
2025-08-05 16:51:24,installed,fonts-arphic-uming,0.2.20080216.2-10ubuntu2
2025-08-05 16:51:24, installed, fonts-arphic-uming                           , 0.2.20080216.2-10ubuntu2
2025-08-05 16:51:24,installed,gir1.2-gdesktopenums-3.0,46.1-0ubuntu1
2025-08-05 16:51:24, installed, gir1.2-gdesktopenums-3.0                     , 46.1-0ubuntu1
2025-08-05 16:51:24,installed,gnome-terminal-data,3.52.0-1ubuntu2
2025-08-05 16:51:24, installed, gnome-terminal-data                          , 3.52.0-1ubuntu2
2025-08-05 16:51:24,installed,libcolord2,1.4.7-1build2
2025-08-05 16:51:24, installed, libcolord2                                   , 1.4.7-1build2
2025-08-05 16:51:24,installed,libgomp1,14.2.0-4ubuntu2~24.04
2025-08-05 16:51:24, installed, libgomp1                                     , 14.2.0-4ubuntu2~24.04
2025-08-05 16:51:24,installed,libgphoto2-l10n,2.5.31-2.1build2
2025-08-05 16:51:24, installed, libgphoto2-l10n                              , 2.5.31-2.1build2
2025-08-05 16:51:24,installed,libiw30t64,30~pre9-16.1ubuntu2
2025-08-05 16:51:24, installed, libiw30t64                                   , 30~pre9-16.1ubuntu2
2025-08-05 16:51:24,installed,libjbig0,2.1-6.1ubuntu2
2025-08-05 16:51:24, installed, libjbig0                                     , 2.1-6.1ubuntu2
2025-08-05 16:51:24,installed,libldap-common,2.6.7+dfsg-1~exp1ubuntu8.2
2025-08-05 16:51:24, installed, libldap-common                               , 2.6.7+dfsg-1~exp1ubuntu8.2
2025-08-05 16:51:24,installed,libmpg123-0t64,1.32.5-1ubuntu1.1
2025-08-05 16:51:24, installed, libmpg123-0t64                               , 1.32.5-1ubuntu1.1
2025-08-05 16:51:24,installed,libopengl0,1.7.0-1build1
2025-08-05 16:51:24, installed, libopengl0                                   , 1.7.0-1build1
2025-08-05 16:51:24,installed,libpaper-utils,1.1.29build1
2025-08-05 16:51:24, installed, libpaper-utils                               , 1.1.29build1
2025-08-05 16:51:24,installed,libpeas-common,1.36.0-3build4
2025-08-05 16:51:24, installed, libpeas-common                               , 1.36.0-3build4
2025-08-05 16:51:24,installed,libprotobuf-c1,1.4.1-1ubuntu4
2025-08-05 16:51:24, installed, libprotobuf-c1                               , 1.4.1-1ubuntu4
2025-08-05 16:51:24,installed,libsoup-3.0-common,3.4.4-5ubuntu0.5
2025-08-05 16:51:24, installed, libsoup-3.0-common                           , 3.4.4-5ubuntu0.5
2025-08-05 16:51:24,installed,libsource-highlight-common,3.1.9-4.3build1
2025-08-05 16:51:24, installed, libsource-highlight-common                   , 3.1.9-4.3build1
2025-08-05 16:51:24,installed,libtss2-tcti-libtpms0t64,4.0.1-7.1ubuntu5.1
2025-08-05 16:51:24, installed, libtss2-tcti-libtpms0t64                     , 4.0.1-7.1ubuntu5.1
2025-08-05 16:51:24,installed,libunwind8,1.6.2-3build1.1
2025-08-05 16:51:24, installed, libunwind8                                   , 1.6.2-3build1.1
2025-08-05 16:51:24,installed,libwbclient0,2:4.19.5+dfsg-4ubuntu9.2
2025-08-05 16:51:24, installed, libwbclient0                                 , 2:4.19.5+dfsg-4ubuntu9.2
2025-08-05 16:51:24,installed,libwhoopsie0,0.2.77build3
2025-08-05 16:51:24, installed, libwhoopsie0                                 , 0.2.77build3
2025-08-05 16:51:24,installed,libxcb-icccm4,0.4.1-1.1build3
2025-08-05 16:51:24, installed, libxcb-icccm4                                , 0.4.1-1.1build3
2025-08-05 16:51:24,installed,libxcb-shm0,1.15-1ubuntu2
2025-08-05 16:51:24, installed, libxcb-shm0                                  , 1.15-1ubuntu2
2025-08-05 16:51:24,installed,lshw,02.19.git.2021.06.19.996aaad9c7-2build3
2025-08-05 16:51:24, installed, lshw                                         , 02.19.git.2021.06.19.996aaad9c7-2build3
2025-08-05 16:51:24,installed,ntfs-3g,1:2022.10.3-1.2ubuntu3
2025-08-05 16:51:24, installed, ntfs-3g                                      , 1:2022.10.3-1.2ubuntu3
2025-08-05 16:51:24,installed,python3-click,8.1.6-2
2025-08-05 16:51:24, installed, python3-click                                , 8.1.6-2
2025-08-05 16:51:24,installed,python3-lazr.uri,1.0.6-3
2025-08-05 16:51:24, installed, python3-lazr.uri                             , 1.0.6-3
2025-08-05 16:51:24,installed,python3-markupsafe,2.1.5-1build2
2025-08-05 16:51:24, installed, python3-markupsafe                           , 2.1.5-1build2
2025-08-05 16:51:24,installed,python3-tz,2024.1-2
2025-08-05 16:51:24, installed, python3-tz                                   , 2024.1-2
2025-08-05 16:51:24,installed,python3-xdg,0.28-2
2025-08-05 16:51:24, installed, python3-xdg                                  , 0.28-2
2025-08-05 16:51:24,installed,python-babel-localedata,2.10.3-3build1
2025-08-05 16:51:24, installed, python-babel-localedata                      , 2.10.3-3build1
2025-08-05 16:51:25,installed,acl,2.3.2-1build1.1
2025-08-05 16:51:25, installed, acl                                          , 2.3.2-1build1.1
2025-08-05 16:51:25,installed,dmz-cursor-theme,0.4.5ubuntu1
2025-08-05 16:51:25, installed, dmz-cursor-theme                             , 0.4.5ubuntu1
2025-08-05 16:51:25,installed,dns-root-data,2024071801~ubuntu0.24.04.1
2025-08-05 16:51:25, installed, dns-root-data                                , 2024071801~ubuntu0.24.04.1
2025-08-05 16:51:25,installed,gdisk,1.0.10-1build1
2025-08-05 16:51:25, installed, gdisk                                        , 1.0.10-1build1
2025-08-05 16:51:25,installed,gir1.2-packagekitglib-1.0,1.2.8-2ubuntu1.2
2025-08-05 16:51:25, installed, gir1.2-packagekitglib-1.0                    , 1.2.8-2ubuntu1.2
2025-08-05 16:51:25,installed,gnome-accessibility-themes,3.28-2ubuntu5
2025-08-05 16:51:25, installed, gnome-accessibility-themes                   , 3.28-2ubuntu5
2025-08-05 16:51:25,installed,gnome-desktop3-data,44.0-5build2
2025-08-05 16:51:25, installed, gnome-desktop3-data                          , 44.0-5build2
2025-08-05 16:51:25,installed,libao-common,1.2.2+20180113-1.1ubuntu4
2025-08-05 16:51:25, installed, libao-common                                 , 1.2.2+20180113-1.1ubuntu4
2025-08-05 16:51:25,installed,libasound2-data,1.2.11-1ubuntu0.1
2025-08-05 16:51:25, installed, libasound2-data                              , 1.2.11-1ubuntu0.1
2025-08-05 16:51:25,installed,libc6-dbg,2.39-0ubuntu8.5
2025-08-05 16:51:25, installed, libc6-dbg                                    , 2.39-0ubuntu8.5
2025-08-05 16:51:25,installed,libcdio-cdda2t64,10.2+2.0.1-1.1build2
2025-08-05 16:51:25, installed, libcdio-cdda2t64                             , 10.2+2.0.1-1.1build2
2025-08-05 16:51:25,installed,libdconf1,0.40.0-4build2
2025-08-05 16:51:25, installed, libdconf1                                    , 0.40.0-4build2
2025-08-05 16:51:25,installed,libdw1t64,0.190-1.1ubuntu0.1
2025-08-05 16:51:25, installed, libdw1t64                                    , 0.190-1.1ubuntu0.1
2025-08-05 16:51:25,installed,libei1,1.2.1-1
2025-08-05 16:51:25, installed, libei1                                       , 1.2.1-1
2025-08-05 16:51:25,installed,libexiv2-27,0.27.6-1build1
2025-08-05 16:51:25, installed, libexiv2-27                                  , 0.27.6-1build1
2025-08-05 16:51:25,installed,libfontenc1,1:1.1.8-1build1
2025-08-05 16:51:25, installed, libfontenc1                                  , 1:1.1.8-1build1
2025-08-05 16:51:25,installed,libgsf-1-114,1.14.51-2ubuntu0.1
2025-08-05 16:51:25, installed, libgsf-1-114                                 , 1.14.51-2ubuntu0.1
2025-08-05 16:51:25,installed,libgtop2-common,2.41.3-1build4
2025-08-05 16:51:25, installed, libgtop2-common                              , 2.41.3-1build4
2025-08-05 16:51:25,installed,libjansson4,2.14-2build2
2025-08-05 16:51:25, installed, libjansson4                                  , 2.14-2build2
2025-08-05 16:51:25,installed,libklibc,2.0.13-4ubuntu0.1
2025-08-05 16:51:25, installed, libklibc                                     , 2.0.13-4ubuntu0.1
2025-08-05 16:51:25,installed,libnfs14,5.0.2-1build1
2025-08-05 16:51:25, installed, libnfs14                                     , 5.0.2-1build1
2025-08-05 16:51:25,installed,liborc-0.4-0t64,1:0.4.38-1ubuntu0.1
2025-08-05 16:51:25, installed, liborc-0.4-0t64                              , 1:0.4.38-1ubuntu0.1
2025-08-05 16:51:25,installed,libpath-utils1t64,0.6.2-2.1build1
2025-08-05 16:51:25, installed, libpath-utils1t64                            , 0.6.2-2.1build1
2025-08-05 16:51:25,installed,libpcre2-32-0,10.42-4ubuntu2.1
2025-08-05 16:51:25, installed, libpcre2-32-0                                , 10.42-4ubuntu2.1
2025-08-05 16:51:25,installed,libpython3.12t64,3.12.3-1ubuntu0.7
2025-08-05 16:51:25, installed, libpython3.12t64                             , 3.12.3-1ubuntu0.7
2025-08-05 16:51:25,installed,libsasl2-modules-db,2.1.28+dfsg1-5ubuntu3.1
2025-08-05 16:51:25, installed, libsasl2-modules-db                          , 2.1.28+dfsg1-5ubuntu3.1
2025-08-05 16:51:25,installed,libspeechd2,0.12.0~rc2-2build3
2025-08-05 16:51:25, installed, libspeechd2                                  , 0.12.0~rc2-2build3
2025-08-05 16:51:25,installed,libtalloc2,2.4.2-1build2
2025-08-05 16:51:25, installed, libtalloc2                                   , 2.4.2-1build2
2025-08-05 16:51:25,installed,libxcb-image0,0.4.0-2build1
2025-08-05 16:51:25, installed, libxcb-image0                                , 0.4.0-2build1
2025-08-05 16:51:25,installed,libxcb-present0,1.15-1ubuntu2
2025-08-05 16:51:25, installed, libxcb-present0                              , 1.15-1ubuntu2
2025-08-05 16:51:25,installed,libxcb-util1,0.4.0-1build3
2025-08-05 16:51:25, installed, libxcb-util1                                 , 0.4.0-1build3
2025-08-05 16:51:25,installed,libxcb-xkb1,1.15-1ubuntu2
2025-08-05 16:51:25, installed, libxcb-xkb1                                  , 1.15-1ubuntu2
2025-08-05 16:51:25,installed,mscompress,0.4-10build1
2025-08-05 16:51:25, installed, mscompress                                   , 0.4-10build1
2025-08-05 16:51:25,installed,p11-kit-modules,0.25.3-4ubuntu2.1
2025-08-05 16:51:25, installed, p11-kit-modules                              , 0.25.3-4ubuntu2.1
2025-08-05 16:51:25,installed,poppler-data,0.4.12-1
2025-08-05 16:51:25, installed, poppler-data                                 , 0.4.12-1
2025-08-05 16:51:25,installed,python3-jinja2,3.1.2-1ubuntu1.3
2025-08-05 16:51:25, installed, python3-jinja2                               , 3.1.2-1ubuntu1.3
2025-08-05 16:51:25,installed,python3-serial,3.5-2
2025-08-05 16:51:25, installed, python3-serial                               , 3.5-2
2025-08-05 16:51:25,installed,python3-six,1.16.0-4
2025-08-05 16:51:25, installed, python3-six                                  , 1.16.0-4
2025-08-05 16:51:25,installed,xorg-docs-core,1:1.7.1-1.2
2025-08-05 16:51:25, installed, xorg-docs-core                               , 1:1.7.1-1.2
2025-08-05 16:51:25,installed,zip,3.0-13ubuntu0.2
2025-08-05 16:51:25, installed, zip                                          , 3.0-13ubuntu0.2
2025-08-05 16:51:26,installed,busybox-static,1:1.36.1-6ubuntu3.1
2025-08-05 16:51:26, installed, busybox-static                               , 1:1.36.1-6ubuntu3.1
2025-08-05 16:51:26,installed,emacsen-common,3.0.5
2025-08-05 16:51:26, installed, emacsen-common                               , 3.0.5
2025-08-05 16:51:26,installed,gcc-13-base,13.3.0-6ubuntu2~24.04
2025-08-05 16:51:26, installed, gcc-13-base                                  , 13.3.0-6ubuntu2~24.04
2025-08-05 16:51:26,installed,gnupg-l10n,2.4.4-2ubuntu17.3
2025-08-05 16:51:26, installed, gnupg-l10n                                   , 2.4.4-2ubuntu17.3
2025-08-05 16:51:26,installed,inputattach,1:1.8.1-2build1
2025-08-05 16:51:26, installed, inputattach                                  , 1:1.8.1-2build1
2025-08-05 16:51:26,installed,libasound2t64,1.2.11-1ubuntu0.1
2025-08-05 16:51:26, installed, libasound2t64                                , 1.2.11-1ubuntu0.1
2025-08-05 16:51:26,installed,libatasmart4,0.19-5build3
2025-08-05 16:51:26, installed, libatasmart4                                 , 0.19-5build3
2025-08-05 16:51:26,installed,libepoxy0,1.5.10-1build1
2025-08-05 16:51:26, installed, libepoxy0                                    , 1.5.10-1build1
2025-08-05 16:51:26,installed,libgles2,1.7.0-1build1
2025-08-05 16:51:26, installed, libgles2                                     , 1.7.0-1build1
2025-08-05 16:51:26,installed,liblouis-data,3.29.0-1build1
2025-08-05 16:51:26, installed, liblouis-data                                , 3.29.0-1build1
2025-08-05 16:51:26,installed,libmpfr6,4.2.1-1build1.1
2025-08-05 16:51:26, installed, libmpfr6                                     , 4.2.1-1build1.1
2025-08-05 16:51:26,installed,libnspr4,2:4.35-1.1build1
2025-08-05 16:51:26, installed, libnspr4                                     , 2:4.35-1.1build1
2025-08-05 16:51:26,installed,libnvme1t64,1.8-3ubuntu1
2025-08-05 16:51:26, installed, libnvme1t64                                  , 1.8-3ubuntu1
2025-08-05 16:51:26,installed,libqrtr-glib0,1.2.2-1ubuntu4
2025-08-05 16:51:26, installed, libqrtr-glib0                                , 1.2.2-1ubuntu4
2025-08-05 16:51:26,installed,libspa-0.2-modules,1.0.5-1ubuntu3.1
2025-08-05 16:51:26, installed, libspa-0.2-modules                           , 1.0.5-1ubuntu3.1
2025-08-05 16:51:26,installed,libtss2-sys1t64,4.0.1-7.1ubuntu5.1
2025-08-05 16:51:26, installed, libtss2-sys1t64                              , 4.0.1-7.1ubuntu5.1
2025-08-05 16:51:26,installed,libwrap0,7.6.q-33
2025-08-05 16:51:26, installed, libwrap0                                     , 7.6.q-33
2025-08-05 16:51:26,installed,libx11-data,2:1.8.7-1build1
2025-08-05 16:51:26, installed, libx11-data                                  , 2:1.8.7-1build1
2025-08-05 16:51:26,installed,python3-certifi,2023.11.17-1
2025-08-05 16:51:26, installed, python3-certifi                              , 2023.11.17-1
2025-08-05 16:51:26,installed,python3-chardet,5.2.0+dfsg-1
2025-08-05 16:51:26, installed, python3-chardet                              , 5.2.0+dfsg-1
2025-08-05 16:51:26,installed,python3-configobj,5.0.8-3
2025-08-05 16:51:26, installed, python3-configobj                            , 5.0.8-3
2025-08-05 16:51:26,installed,python3-pyparsing,3.1.1-1
2025-08-05 16:51:26, installed, python3-pyparsing                            , 3.1.1-1
2025-08-05 16:51:27,installed,ed,1.20.1-1
2025-08-05 16:51:27, installed, ed                                           , 1.20.1-1
2025-08-05 16:51:27,installed,friendly-recovery,0.2.42
2025-08-05 16:51:27, installed, friendly-recovery                            , 0.2.42
2025-08-05 16:51:27,installed,gnome-bluetooth-3-common,46.0-1ubuntu1
2025-08-05 16:51:27, installed, gnome-bluetooth-3-common                     , 46.0-1ubuntu1
2025-08-05 16:51:27,installed,libavahi-common-data,0.8-13ubuntu6
2025-08-05 16:51:27, installed, libavahi-common-data                         , 0.8-13ubuntu6
2025-08-05 16:51:27,installed,libdbus-glib-1-2,0.112-3build2
2025-08-05 16:51:27, installed, libdbus-glib-1-2                             , 0.112-3build2
2025-08-05 16:51:27,installed,libjbig2dec0,0.20-1build3
2025-08-05 16:51:27, installed, libjbig2dec0                                 , 0.20-1build3
2025-08-05 16:51:27,installed,libmarisa0,0.2.6-14ubuntu4
2025-08-05 16:51:27, installed, libmarisa0                                   , 0.2.6-14ubuntu4
